optimize_name,data_name,gates,depth,t,H,otherRZ,CNOT,CZ,time
basic,q8_gates10000_pt0.16_seeds1000,12027,3835,910,7781,923,0,2413,1.1987035274505615
basic,q8_gates10000_pt0.2_seeds1000,11699,3799,1001,7546,858,0,2294,1.3896644115447998
basic,q8_gates10000_pt0.24_seeds1000,11429,3704,1073,7372,789,0,2195,1.3930442333221436
basic,q8_gates10000_pt0.28_seeds1000,11097,3578,1172,7139,717,0,2069,1.2882447242736816
basic,q8_gates10000_pt0.32_seeds1000,10760,3386,1182,6912,682,0,1984,1.142760992050171
basic,q8_gates10000_pt0.36_seeds1000,10400,3240,1179,6669,674,0,1878,1.0682802200317383
basic,q8_gates10000_pt0.4_seeds1000,10132,3164,1189,6498,645,0,1800,1.1294176578521729
basic,q8_gates50000_pt0.0_seeds1000,60633,20609,0,39578,7390,0,13665,26.757944107055664
basic,q8_gates50000_pt0.04_seeds1000,61159,20406,1765,39768,6387,0,13239,21.146421909332275
basic,q8_gates50000_pt0.08_seeds1000,61510,20292,3065,39903,5668,0,12874,19.663090467453003
basic,q8_gates50000_pt0.12_seeds1000,61039,19904,4024,39513,5125,0,12377,22.928056716918945
basic,q8_gates50000_pt0.16_seeds1000,60217,19134,4723,38937,4629,0,11928,25.524144411087036
basic,q8_gates50000_pt0.2_seeds1000,58736,18805,5229,37898,4245,0,11364,23.07617473602295
basic,q8_gates50000_pt0.24_seeds1000,57175,18407,5556,36845,3948,0,10826,21.90960669517517
basic,q8_gates50000_pt0.28_seeds1000,55421,17568,5762,35689,3633,0,10337,19.216531991958618
basic,q8_gates50000_pt0.32_seeds1000,53539,16882,5861,34453,3393,0,9832,19.22659158706665
basic,q8_gates50000_pt0.36_seeds1000,51551,16167,5916,33097,3225,0,9313,18.574555158615112
basic,q8_gates50000_pt0.4_seeds1000,49622,15544,5910,31838,3040,0,8834,18.205000638961792
basic,q12_gates100_pt0.0_seeds1000,157,49,0,100,16,0,41,0.008360624313354492
basic,q12_gates100_pt0.04_seeds1000,166,52,2,105,18,0,41,0.0064945220947265625
basic,q12_gates100_pt0.08_seeds1000,174,46,9,110,15,0,40,0.005948543548583984
basic,q12_gates100_pt0.12_seeds1000,170,38,9,107,17,0,37,0.006266355514526367
basic,q12_gates100_pt0.16_seeds1000,155,43,9,96,21,0,29,0.006190776824951172
basic,q12_gates100_pt0.2_seeds1000,157,32,11,99,16,0,31,0.005013465881347656
basic,q12_gates100_pt0.24_seeds1000,157,32,13,99,14,0,31,0.005236625671386719
basic,q12_gates100_pt0.28_seeds1000,166,30,13,103,20,0,30,0.005243062973022461
basic,q12_gates100_pt0.32_seeds1000,120,24,15,73,9,0,23,0.004327535629272461
basic,q12_gates100_pt0.36_seeds1000,94,28,11,56,12,0,15,0.004575014114379883
basic,q12_gates100_pt0.4_seeds1000,96,22,13,57,11,0,15,0.004249095916748047
basic,q12_gates500_pt0.0_seeds1000,744,193,0,483,88,0,173,0.035962820053100586
basic,q12_gates500_pt0.04_seeds1000,741,192,15,480,81,0,165,0.03480195999145508
basic,q12_gates500_pt0.08_seeds1000,737,188,27,479,68,0,163,0.030216455459594727
basic,q12_gates500_pt0.12_seeds1000,735,184,36,478,62,0,159,0.03216266632080078
basic,q12_gates500_pt0.16_seeds1000,705,183,44,457,53,0,151,0.03508734703063965
basic,q12_gates500_pt0.2_seeds1000,658,163,51,423,52,0,132,0.030663728713989258
basic,q12_gates500_pt0.24_seeds1000,683,157,60,438,48,0,137,0.02891230583190918
basic,q12_gates500_pt0.28_seeds1000,684,160,57,434,58,0,135,0.03300309181213379
basic,q12_gates500_pt0.32_seeds1000,617,164,65,393,45,0,114,0.026471853256225586
basic,q12_gates500_pt0.36_seeds1000,549,146,57,347,41,0,104,0.025004148483276367
basic,q12_gates500_pt0.4_seeds1000,530,131,60,335,36,0,99,0.023843765258789062
basic,q12_gates1000_pt0.0_seeds1000,1495,377,0,973,183,0,339,0.07509899139404297
basic,q12_gates1000_pt0.04_seeds1000,1489,367,33,971,151,0,334,0.07913422584533691
basic,q12_gates1000_pt0.08_seeds1000,1503,373,56,979,136,0,332,0.06674671173095703
basic,q12_gates1000_pt0.12_seeds1000,1484,385,74,966,118,0,326,0.06263136863708496
basic,q12_gates1000_pt0.16_seeds1000,1507,351,95,976,117,0,319,0.1082909107208252
basic,q12_gates1000_pt0.2_seeds1000,1394,325,108,900,103,0,283,0.06301236152648926
basic,q12_gates1000_pt0.24_seeds1000,1404,330,120,903,103,0,278,0.059860944747924805
basic,q12_gates1000_pt0.28_seeds1000,1354,287,118,867,105,0,264,0.059442996978759766
basic,q12_gates1000_pt0.32_seeds1000,1239,318,124,794,91,0,230,0.05797863006591797
basic,q12_gates1000_pt0.36_seeds1000,1128,276,113,722,79,0,214,0.048898935317993164
basic,q12_gates1000_pt0.4_seeds1000,1087,241,112,691,84,0,200,0.04329633712768555
basic,q12_gates2000_pt0.0_seeds1000,2815,739,0,1833,337,0,645,0.17406725883483887
basic,q12_gates2000_pt0.04_seeds1000,2818,661,83,1835,280,0,620,0.13390159606933594
basic,q12_gates2000_pt0.08_seeds1000,2775,672,134,1801,243,0,597,0.15530920028686523
basic,q12_gates2000_pt0.12_seeds1000,2721,689,169,1763,217,0,572,0.1590132713317871
basic,q12_gates2000_pt0.16_seeds1000,2698,635,202,1747,192,0,557,0.12778615951538086
basic,q12_gates2000_pt0.2_seeds1000,2613,614,234,1684,177,0,518,0.15321898460388184
basic,q12_gates2000_pt0.24_seeds1000,2515,573,248,1619,170,0,478,0.12015581130981445
basic,q12_gates2000_pt0.28_seeds1000,2422,545,243,1555,168,0,456,0.11766529083251953
basic,q12_gates2000_pt0.32_seeds1000,2286,523,245,1467,150,0,424,0.13862299919128418
basic,q12_gates2000_pt0.36_seeds1000,2155,474,237,1379,136,0,403,0.09537053108215332
basic,q12_gates2000_pt0.4_seeds1000,2107,478,227,1344,149,0,387,0.09966778755187988
