optimize_name,data_name,gates,depth,t,H,otherRZ,CNOT,CZ,time
basic,q8_gates5000_pt0.36_seeds1002,2401,881,581,545,329,808,138,0.22302556037902832
basic,q8_gates5000_pt0.4_seeds1002,2293,830,575,534,306,761,117,0.17868995666503906
basic,q8_gates10000_pt0.0_seeds1002,5092,2195,0,951,1446,2207,488,0.61106276512146
basic,q8_gates10000_pt0.04_seeds1002,5303,2203,356,1023,1288,2146,490,0.6483128070831299
basic,q8_gates10000_pt0.08_seeds1002,5465,2253,625,1115,1156,2113,456,0.7124888896942139
basic,q8_gates10000_pt0.12_seeds1002,5395,2111,796,1145,1015,2032,407,0.6836020946502686
basic,q8_gates10000_pt0.16_seeds1002,5372,2063,940,1169,920,1928,415,0.6351065635681152
basic,q8_gates10000_pt0.2_seeds1002,5362,2081,1038,1166,864,1923,371,0.6429212093353271
basic,q8_gates10000_pt0.24_seeds1002,5270,1966,1127,1151,786,1860,346,0.6238713264465332
basic,q8_gates10000_pt0.28_seeds1002,5141,1910,1161,1126,748,1797,309,0.6122775077819824
basic,q8_gates10000_pt0.32_seeds1002,4991,1855,1176,1112,699,1719,285,0.8912472724914551
basic,q8_gates10000_pt0.36_seeds1002,4793,1740,1197,1093,636,1623,244,0.6865289211273193
basic,q8_gates10000_pt0.4_seeds1002,4558,1715,1149,1052,606,1519,232,0.6151549816131592
basic,q8_gates50000_pt0.0_seeds1002,25704,11149,0,4818,7159,11172,2555,12.05737018585205
basic,q8_gates50000_pt0.04_seeds1002,26513,11074,1765,5137,6305,10957,2349,14.778452157974243
basic,q8_gates50000_pt0.08_seeds1002,27007,10963,3066,5473,5621,10590,2257,13.434671878814697
basic,q8_gates50000_pt0.12_seeds1002,26950,10643,3992,5568,4992,10337,2061,12.036030292510986
basic,q8_gates50000_pt0.16_seeds1002,26765,10443,4660,5630,4552,10045,1878,14.750250577926636
basic,q8_gates50000_pt0.2_seeds1002,26389,10212,5112,5656,4197,9656,1768,18.177175760269165
basic,q8_gates50000_pt0.24_seeds1002,25954,9947,5551,5667,3814,9258,1664,15.073481798171997
basic,q8_gates50000_pt0.28_seeds1002,25505,9705,5806,5595,3648,8944,1512,14.113946676254272
basic,q8_gates50000_pt0.32_seeds1002,24698,9220,5893,5493,3370,8592,1350,12.519453763961792
basic,q8_gates50000_pt0.36_seeds1002,23953,8754,6008,5415,3108,8178,1244,12.866004467010498
basic,q8_gates50000_pt0.4_seeds1002,23009,8496,5951,5232,2959,7719,1148,13.499720335006714
basic,q12_gates100_pt0.0_seeds1002,70,20,0,9,23,33,5,0.0032007694244384766
basic,q12_gates100_pt0.04_seeds1002,66,18,5,11,21,25,4,0.0015804767608642578
basic,q12_gates100_pt0.08_seeds1002,63,17,5,10,20,23,5,0.0015194416046142578
basic,q12_gates100_pt0.12_seeds1002,62,13,10,16,11,21,4,0.0018718242645263672
basic,q12_gates100_pt0.16_seeds1002,64,15,13,18,12,17,4,0.001699686050415039
basic,q12_gates100_pt0.2_seeds1002,64,14,14,18,12,16,4,0.0016179084777832031
basic,q12_gates100_pt0.24_seeds1002,68,15,15,20,14,16,3,0.0015494823455810547
basic,q12_gates100_pt0.28_seeds1002,67,17,17,16,13,18,3,0.001514434814453125
