optimize_name,data_name,gates,depth,t,H,otherRZ,CNOT,CZ,time
clifford_simp,q12_gates500_pt0.16_seeds1002,393,219,51,53,17,169,103,0.07529520988464355
clifford_simp,q12_gates500_pt0.2_seeds1002,409,179,63,60,24,188,74,0.06233048439025879
clifford_simp,q12_gates500_pt0.24_seeds1002,421,211,62,60,24,174,101,0.06975531578063965
clifford_simp,q12_gates500_pt0.28_seeds1002,413,225,63,55,18,202,75,0.06507658958435059
clifford_simp,q12_gates500_pt0.32_seeds1002,410,211,57,56,23,180,94,0.05569911003112793
clifford_simp,q12_gates500_pt0.36_seeds1002,370,221,55,46,26,166,77,0.05089831352233887
clifford_simp,q12_gates500_pt0.4_seeds1002,373,196,58,43,28,176,68,0.06083059310913086
clifford_simp,q12_gates1000_pt0.0_seeds1002,134,68,0,19,24,65,26,0.14507436752319336
clifford_simp,q12_gates1000_pt0.04_seeds1002,441,270,38,56,33,179,135,0.228010892868042
clifford_simp,q12_gates1000_pt0.08_seeds1002,604,367,60,70,43,242,189,0.1843271255493164
clifford_simp,q12_gates1000_pt0.12_seeds1002,714,420,82,87,35,331,179,0.16156554222106934
clifford_simp,q12_gates1000_pt0.16_seeds1002,738,402,96,95,40,278,229,0.17496156692504883
clifford_simp,q12_gates1000_pt0.2_seeds1002,801,428,113,106,29,294,259,0.15303421020507812
clifford_simp,q12_gates1000_pt0.24_seeds1002,759,392,116,101,36,320,186,0.1630721092224121
clifford_simp,q12_gates1000_pt0.28_seeds1002,750,357,116,104,31,286,213,0.12914156913757324
clifford_simp,q12_gates1000_pt0.32_seeds1002,739,408,117,96,31,310,185,0.114410400390625
clifford_simp,q12_gates1000_pt0.36_seeds1002,723,389,105,88,28,339,163,0.13519644737243652
clifford_simp,q12_gates1000_pt0.4_seeds1002,689,355,110,84,30,313,152,0.12525105476379395
clifford_simp,q12_gates2000_pt0.0_seeds1002,147,66,0,22,27,57,41,0.2685892581939697
clifford_simp,q12_gates2000_pt0.04_seeds1002,650,393,60,76,57,251,206,0.47940540313720703
clifford_simp,q12_gates2000_pt0.08_seeds1002,1046,640,109,122,68,412,335,0.47418665885925293
clifford_simp,q12_gates2000_pt0.12_seeds1002,1376,797,163,162,65,638,348,0.4531698226928711
clifford_simp,q12_gates2000_pt0.16_seeds1002,1493,825,200,186,44,644,419,0.3485541343688965
clifford_simp,q12_gates2000_pt0.2_seeds1002,1531,865,212,188,44,599,488,0.3387777805328369
clifford_simp,q12_gates2000_pt0.24_seeds1002,1479,770,222,199,59,701,298,0.32235264778137207
clifford_simp,q12_gates2000_pt0.28_seeds1002,1518,781,220,183,63,738,314,0.28974437713623047
clifford_simp,q12_gates2000_pt0.32_seeds1002,1490,761,230,187,58,595,420,0.3105661869049072
clifford_simp,q12_gates2000_pt0.36_seeds1002,1333,670,224,176,47,610,276,0.22942376136779785
clifford_simp,q12_gates2000_pt0.4_seeds1002,1402,769,218,183,55,638,308,0.29174137115478516
clifford_simp,q12_gates5000_pt0.0_seeds1002,150,76,0,22,32,63,33,1.0612387657165527
clifford_simp,q12_gates5000_pt0.04_seeds1002,1657,1027,168,182,114,730,463,1.8840265274047852
clifford_simp,q12_gates5000_pt0.08_seeds1002,2611,1594,291,300,125,1050,845,1.7635374069213867
clifford_simp,q12_gates5000_pt0.12_seeds1002,3374,1949,416,401,114,1544,899,1.286346435546875
clifford_simp,q12_gates5000_pt0.16_seeds1002,3639,1944,499,453,80,1724,883,1.1009416580200195
clifford_simp,q12_gates5000_pt0.2_seeds1002,3792,2058,529,474,105,1656,1028,0.9653840065002441
clifford_simp,q12_gates5000_pt0.24_seeds1002,3744,1938,560,495,121,1741,827,0.954364538192749
clifford_simp,q12_gates5000_pt0.28_seeds1002,3754,1898,584,496,121,1726,827,0.8236005306243896
clifford_simp,q12_gates5000_pt0.32_seeds1002,3668,1873,596,508,104,1664,796,0.8564131259918213
clifford_simp,q12_gates5000_pt0.36_seeds1002,3485,1724,594,484,106,1528,773,0.8377604484558105
clifford_simp,q12_gates5000_pt0.4_seeds1002,3332,1743,581,443,131,1432,745,0.7910072803497314
clifford_simp,q12_gates10000_pt0.0_seeds1002,142,73,0,18,30,49,45,3.1841588020324707
clifford_simp,q12_gates10000_pt0.04_seeds1002,3137,2014,332,347,167,1314,977,5.211627006530762
clifford_simp,q12_gates10000_pt0.08_seeds1002,5139,3072,597,595,212,2133,1602,4.460325479507446
clifford_simp,q12_gates10000_pt0.12_seeds1002,6559,3764,814,764,243,3040,1698,3.030863046646118
clifford_simp,q12_gates10000_pt0.16_seeds1002,7174,3993,951,864,220,3423,1716,2.6886019706726074
clifford_simp,q12_gates10000_pt0.2_seeds1002,7439,4145,1029,911,249,3264,1986,2.516486406326294
clifford_simp,q12_gates10000_pt0.24_seeds1002,7428,4039,1081,949,214,3401,1783,2.185713052749634
clifford_simp,q12_gates10000_pt0.28_seeds1002,7489,3993,1157,982,220,3259,1871,2.3598036766052246
clifford_simp,q12_gates10000_pt0.32_seeds1002,7259,3835,1162,986,221,3191,1699,2.2433488368988037
clifford_simp,q12_gates10000_pt0.36_seeds1002,6920,3515,1179,986,208,3070,1477,2.0391693115234375
clifford_simp,q12_gates10000_pt0.4_seeds1002,6681,3459,1165,966,208,2878,1464,1.7918827533721924
clifford_simp,q12_gates50000_pt0.0_seeds1002,149,81,0,20,27,66,36,32.986883878707886
clifford_simp,q12_gates50000_pt0.04_seeds1002,15582,9950,1706,1715,901,6215,5045,46.97186064720154
clifford_simp,q12_gates50000_pt0.08_seeds1002,25613,15347,3032,2958,1210,11066,7347,36.961331367492676
clifford_simp,q12_gates50000_pt0.12_seeds1002,32284,18618,4051,3784,1335,14120,8994,35.58858799934387
clifford_simp,q12_gates50000_pt0.16_seeds1002,35690,19899,4802,4273,1320,16219,9076,33.556392431259155
clifford_simp,q12_gates50000_pt0.2_seeds1002,36845,19996,5263,4560,1259,16895,8868,29.320783376693726
